¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¦¨¥\Âí,¤g¦a,¤p°¨ªF¬q151~180¦a¸¹,2718.49,,­·´º°Ï,¹Aªª¥Î¦a,1050516,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2000000,736,,0.0,0,,RPPNMLKLOHLFFBV66CA
¦¨¥\Âí,¤g¦a,¦¨¥\¬q691~720¦a¸¹,113.93,¹A,,,1050603,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,689000,6048,,0.0,0,,RPPNMLMLOHLFFBV86CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]Â×ºa¸ô181~210¸¹,21.2,¦í,,,1050507,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0841220,119.53,3,2,2,¦³,¦³,3600000,30118,,0.0,0,,RPTNMLQJPHLFFAV47CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¥Ã¼Ö¸ô31~60¸¹,79.7,¦í,,,1050519,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840128,197.04,4,2,4,¦³,µL,5500000,27913,,0.0,0,,RPSNMLLLOHLFFAV96CA
¥xªF¥«,¤g¦a,«ØµØ¬q1411~1440¦a¸¹,3007.4,¹A,,,1050530,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5400000,1796,,0.0,0,,RPQNMLLLOHLFFAV76CA
¥xªF¥«,¤g¦a,®g°¨¤z¬q751~780¦a¸¹,1793.09,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050607,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1980000,1104,,0.0,0,,RPRNMLMLOHLFFAV96CA
Ãö¤sÂí,¤g¦a,¥_ÉÜ¬q1171~1200¦a¸¹,2814.16,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5800000,2061,,0.0,0,,RPPNMLLLOHLFFCV86CA
ªøÀØ¶m,¤g¦a,¥[¨«ÆW¬q91~120¦a¸¹,3929.12,,­·´º°Ï,¹Aªª¥Î¦a,1050613,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5200000,1323,,0.0,0,,RPTNMLSKPHLFFBV97DA
¦À¤W¶m,¤g¦a,ªª³¥¬q811~840¦a¸¹,128.02,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1040316,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,250000,1953,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLKLPHLFFCV07DA
¦À¤W¶m,¤g¦a,¤ô¼Y¬q331~360¦a¸¹,1335.73,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050606,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1500000,1123,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLNLOHLFFCV27DA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]®}¦{µó391~420¸¹,80.0,¦í,,,1050528,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0620921,101.03,4,2,3,¦³,µL,3900000,38602,,0.0,0,,RPTNMLOJPHLFFAV37DA
Ãö¤sÂí,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤Ãö¤sÂí¤j¦w¸ô1~30¸¹,213.09,¦í,,,1050420,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041218,184.98,4,1,5,¦³,µL,9300000,50276,,0.0,0,,RPQNMLSKPHLFFCV67CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]«nºa¨½§ó¥Í¸ô931~960¸¹,76.0,¦í,,,1050523,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0660618,96.58,4,2,2,¦³,µL,6200000,64195,,0.0,0,,RPVNMLLLOHLFFAV27CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¥Á¯è¸ô901~930¸¹,4004.9,¦í,,,1041230,¤g¦a10«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0841009,933.45,7,1,4,¦³,µL,105000000,112486,,0.0,0,,RPQNMLMLOHLFFAV86CA
¨õ«n¶m,¤g¦a,§Q®a¬q7651~7680¦a¸¹,7227.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050613,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10000000,1384,,0.0,0,,RPROMLSLOHLFFAV67CA
¦¨¥\Âí,¤g¦a,¦¨¥\¬q691~720¦a¸¹,7.98,¦í,,,1050603,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,48000,6015,,0.0,0,,RPQNMLMLOHLFFBV96CA
Ãö¤sÂí,¤g¦a,Â×¬u¬q1201~1230¦a¸¹,148.98,¦í,,,1050613,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4050000,27185,,0.0,0,,RPQNMLOLOHLFFCV27CA
¦À¤W¶m,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤¦À¤W¶m¤¤¤s¸ô151~180¸¹,65.46,°Ó,,,1050608,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A«Î³»¬ð¥Xª«¡AÃM¼Ó,¤G¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í°Ó¥Î,¥[±j¿j³y,0711119,123.9,0,0,0,¦³,µL,18000000,145278,,0.0,0,,RPPNMLQLOHLFFCV37CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¤¯¤@µó271~300¸¹,10.98,¦í,,,1050525,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840221,46.14,1,1,1,¦³,µL,1000000,21673,,0.0,0,,RPWOMLSLOHLFFAV18CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]§ó¥Í¥_¸ô293«Ñ1~30¸¹,124.68,¦í,,,1050530,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1050318,230.5,5,2,6,¦³,µL,11000000,47722,,0.0,0,,RPVNMLRLOHLFFAV87CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]§ó¥Í¥_¸ô293«Ñ1~30¸¹,125.08,¦í,,,1050530,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1050318,230.58,5,2,6,¦³,µL,11000000,47706,,0.0,0,,RPWNMLRLOHLFFAV97CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]Â×ºa¸ô31~60¸¹,91.0,¦í,,,1050524,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0680626,119.76,4,2,2,¦³,µL,3500000,29225,,0.0,0,¿Ë¤Í¶¡¶R½æ,RPPNMLMLOHLFFAV76CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]´I¶Qµó31~60¸¹,93.0,¦í,,,1050613,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0731220,155.51,2,2,2,¦³,µL,2800000,18005,,0.0,0,,RPRNMLNLOHLFFAV07CA
¨õ«n¶m,¤g¦a,§Q®a¬q5701~5730¦a¸¹,2774.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050613,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4550000,1640,,0.0,0,,RPSNMLNLOHLFFAV17CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¥Ã¼Ö¸ô31~60¸¹,80.0,¦í,,,1050609,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840128,197.04,4,2,3,¦³,¦³,4500000,22838,,0.0,0,,RPWNMLNLOHLFFAV57CA
¨õ«n¶m,¤g¦a,±ö¶é¬q301~330¦a¸¹,34.1,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050511,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,408859,11990,,0.0,0,ÁÊ¶R°ê¦³¦a,RPUNMLNLOHLFFAV47DA
³À³¥¶m,¤g¦a,·çÂ×¬q571~600¦a¸¹,171.69,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050531,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,810100,4718,,0.0,0,°ê¦³¦a¼Ð°â,RPPNMLOLOHLFFCV27DA
¦¨¥\Âí,«Øª«,»OªF¿¤¦¨¥\Âí¦¨¼s¸ô91~120¸¹,0.0,,,,1050427,¤g¦a0«Øª«2¨®¦ì0,¤@¼h¡AÃM¼Ó,¤@¼h,­Ü®w,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g¥[±j¿j³y,0641101,574.64,0,0,0,µL,µL,381500,,,0.0,0,,RPPNMLLJPHLFFBV76DA
ª÷fa4b¶m,¤g¦a,¤¶¹F¬q151~180¦a¸¹,1095.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1050617,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,300000,274,,0.0,0,,RPRNMLOLOHLFFDV57DA
¤jªZ¶m,¤g¦a,©|ªZ¬q121~150¦a¸¹,99.92,¦í,,,1050531,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,600000,6005,,0.0,0,«Øª«¬°¥¼¿ì«O¦sµn°O,RPPNMLTLOHLFFDV77CA
ª÷fa4b¶m,¤g¦a,¹Å·s¬q241~270¦a¸¹,251.31,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1050607,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,140000,557,,0.0,0,¿Ë¤Í¶¡¥æ©ö,RPQNMLOLOHLFFDV37CA
¤Ó³Â¨½¶m,¤g¦a,¼Ö¤s¬q481~510¦a¸¹,24707.99,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1050601,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,12353500,500,,0.0,0,,RPPNMLRLOHLFFDV57CA
¥xªF¥«,¤g¦a,·s¶é¬q601~630¦a¸¹,368.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050601,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2800000,7609,,0.0,0,,RPPOMLNLOHLFFAV96CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]³s¯è¸ô51«Ñ2§Ë31~60¸¹,192.49,¦í,,,1050429,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0841211,388.03999999999996,5,2,3,¦³,µL,9000000,23193,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPVNMLNLOHLFFAV47CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]ªø¨Fµó184«Ñ1~30¸¹,51.96,¦í,,,1050518,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0821203,218.85,3,2,2,¦³,µL,3430000,15673,,0.0,0,,RPPNMLLJPHLFFAV56CA
¦À¤W¶m,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤¦À¤W¶mºÖ­ì§ø¤¤¤s¸ô151~180¸¹,281.46,°Ó,,,1050608,¤g¦a4«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó,¤G¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,060,150.53,0,0,0,¦³,µL,18000000,119577,,0.0,0,,RPQNMLQLOHLFFCV47CA
¥xªF¥«,¤g¦a,·s¶é¬q361~390¦a¸¹,2467.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050613,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1720000,697,,0.0,0,,RPUNMLQJPHLFFAV57CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¤¤¿³¸ô¤­¬q25«Ñ12§Ë1~30¸¹,112.13,¹A,,,1050525,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,07501,130.58,3,2,2,¦³,µL,2550000,19528,,0.0,0,,RPSOMLLKPHLFFAV07CA
¥xªF¥«,¤g¦a,Â×¯è¬q451~480¦a¸¹,1442.42,¹A,,,1050603,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5200000,3605,,0.0,0,,RPSNMLLJPHLFFAV86CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]ºÖ«Ø¸ô181~210¸¹,79.0,°Ó,,,1050527,¤g¦a1«Øª«2¨®¦ì0,¤@¼h¡A¤G¼h,¤G¼h,©±­±(©±¾Q),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0470101,90.28,4,1,4,¦³,µL,7100000,78644,,0.0,0,,RPWNMLOJPHLFFAV57CA
¦¨¥\Âí,¤g¦a,·s´ä¬q¤KÃä¤p¬q1~30¦a¸¹,1900.0,,­·´º°Ï,¹Aªª¥Î¦a,1050502,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2470000,1300,,0.0,0,,RPPOMLKMOHLFFBV86CA
¦¨¥\Âí,¤g¦a,¦¨¥\¬q571~600¦a¸¹,75.64,¦í,,,1050613,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,800000,10576,,0.0,0,§t¥¼¿ì«O¦s«Øª«¡C,RPQNMLOLOHLFFBV17CA
¦¨¥\Âí,¤g¦a,·s¬ü¤s¬q721~750¦a¸¹,6711.75,,­·´º°Ï,¹Aªª¥Î¦a,1050526,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10000000,1490,,0.0,0,,RPPNMLSLOHLFFBV47CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¤¤¿³¸ô¤T¬q275«Ñ1~30¸¹,131.65,¦í,,,1050527,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1050425,220.96,5,2,5,¦³,µL,9800000,44352,,0.0,0,,RPXNMLSLOHLFFAV18CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¿³¯è¤Gµó1~30¸¹,131.7,¦í,,,1050513,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1041207,229.16,4,2,5,¦³,µL,10500000,45820,,0.0,0,,RPSNMLSLOHLFFAV67CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¤¤¿³¸ô¤T¬q275«Ñ1~30¸¹,153.86,¦í,,,1050527,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1050425,261.56,5,2,6,¦³,µL,11300000,43202,,0.0,0,,RPUNMLSLOHLFFAV87CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¤¤¿³¸ô¤G¬q450«Ñ28§Ë61~90¸¹,11.5,¦í,,,1050624,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850628,74.52,0,0,1,µL,µL,2000000,26838,,0.0,0,,RPQNMLRLOHLFFAV37CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]Á{®ü¸ô¤T¬q51«Ñ18§Ë1~30¸¹,111.79,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050504,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1041014,183.53,5,2,5,¦³,µL,8000000,43590,,0.0,0,,RPSNMLRLOHLFFAV57CA
¨õ«n¶m,¤g¦a,©ú®p¬q61~90¦a¸¹,4485.15,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1050613,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3500000,780,,0.0,0,,RPUNMLRLOHLFFAV77CA
¥xªF¥«,¤g¦a,´I©£«n¬q1261~1290¦a¸¹,702.31,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050425,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9600000,13669,,0.0,0,,RPRNMLRLOHLFFAV57DA
¨õ«n¶m,¤g¦a,±ö¶é¬q391~420¦a¸¹,79.79,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1050505,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,50000,627,,0.0,0,,RPPNMLKLPHLFFAV76DA
¤Ó³Â¨½¶m,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤¨õ«n¶mÀs¬u¸ô53«Ñ1~30¸¹,8.36,¦í,,,1050606,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤K¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0821108,52.26,1,0,1,¦³,µL,700000,13395,,0.0,0,,RPPNMLSLOHLFFDV67CA
ªøÀØ¶m,¤g¦a,¶Àª÷¾ô¬q631~660¦a¸¹,106.0,,­·´º°Ï,¹Aªª¥Î¦a,1050530,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,150000,1415,,0.0,0,,RPUNMLKMOHLFFBV27CA
¦¨¥\Âí,¤g¦a,·s´ä¬q¤KÃä¤p¬q1~30¦a¸¹,600.0,,­·´º°Ï,¹Aªª¥Î¦a,1050502,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,780000,1300,,0.0,0,,RPOOMLKMOHLFFBV76CA
