¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¤g®wÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤g®wÂí¤½¶é¸ô99«Ñ1~30¸¹,141.99,¦í,,,1050413,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0941104,208.28,4,3,3,¦³,µL,5800000,27847,,0.0,0,,RPPNMLNKNHLFFDP09DA
ªL¤º¶m,¤g¦a,¤¤¤s¬q1351~1380¦a¸¹,105.0,¦í,,,1050503,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1536000,14629,,0.0,0,,RPUOMLLMNHLFFAP76DA
ªL¤º¶m,¤g¦a,¶i¿³¬q751~780¦a¸¹,3397.11,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050302,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5250000,1545,,0.0,0,,RPVOMLLMNHLFFAP86DA
½Ç©¾¶m,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤½Ç©¾¶m®H«¸§ø9¾F¤¤³Ó¸ô31~60¸¹,112.31,¦í,,,1050402,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1001205,192.97,4,2,4,¦³,µL,5280000,27362,,0.0,0,,RPTNMLRKNHLFFDP17CA
ªê§ÀÂí,¤g¦a,¥_·Ë­í¬q2311~2340¦a¸¹,1226.75,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050412,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2300000,1875,,0.0,0,,RPPNMLTKNHLFFDP96CA
ªê§ÀÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤ªê§ÀÂíªL´Ë¸ô¤G¬q370«Ñ1~30¸¹,82.55,¦í,,,1050408,¤g¦a4«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0660510,80.59,3,1,2,¦³,µL,3600000,44671,,0.0,0,,RPQNMLQKNHLFFDP76CA
¤g®wÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤g®wÂí«á®H¸ô151~180¸¹,90.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0710729,123.66,3,2,1,¦³,µL,2050000,16578,,0.0,0,,RPOOMLKMNHLFFDP88CA
ªê§ÀÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤ªê§ÀÂí©µ¥­¨½¤¤«n1~30¸¹,1859.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050408,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤@¼h,¹AªÙ,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0860426,129.66,1,1,1,¦³,µL,10000000,,,0.0,0,,RPRNMLOJNHLFFDP56CA
ªê§ÀÂí,¤g¦a,¿»Á¦¬q31~60¦a¸¹,917.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050419,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8600000,9378,,0.0,0,,RPRNMLPJNHLFFDP66CA
ªê§ÀÂí,¤g¦a,°ª¥_¬q421~450¦a¸¹,720.73,¦í,,,1050412,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,23120000,32079,,0.0,0,,RPPNMLQJNHLFFDP56CA
ªê§ÀÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤ªê§ÀÂí¤u±M¸ô121«Ñ1~30¸¹,3.52,°Ó,,,1050418,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤E¼h,¿ì¤½°Ó·~¤j¼Ó,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830614,30.099999999999998,1,1,1,¦³,µL,480000,15947,,0.0,0,,RPXNMLLKNHLFFDP96CA
½Ç©¾¶m,¤g¦a,®H«¸±[¬q811~840¦a¸¹,1746.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050411,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2793600,1600,,0.0,0,,RPQNMLMKNHLFFDP98CA
±[­I¶m,¤g¦a,«nºa¬q931~960¦a¸¹,162.67,¦í,,,1050418,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2459000,15116,,0.0,0,,RPOOMLMKNHLFFCP78CA
±[­I¶m,¤g¦a,¦èºa¬q571~600¦a¸¹,125.8,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050331,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,527940,4197,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡CÅv§Q¤H2¤H§t¥¼µn°O«Øª«,RPPNMLQJNHLFFCP09CA
¦èÁ³Âí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¦èÁ³Âí¦w©w¨½¦w©w151~180¸¹,122.72,¦í,,,1050420,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040504,218.96,4,3,4,¦³,µL,6500000,29686,,0.0,0,,RPQNMLOJNHLFFCP98CA
¤j°ñ¶m,¤g¦a,®HªÊ±[¬q1531~1560¦a¸¹,5004.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050315,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6000000,1199,,0.0,0,,RPTNMLOJNHLFFBP56CA
¤æ«nÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ«nÂí·s¥Í¤T¸ô3600«Ñ61~90¸¹,195.0,¦í,,,1050420,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030609,200.86,3,2,3,¦³,µL,7200000,35846,,0.0,0,,RPPNMLPJNHLFFBP88CA
¤æ«nÂí,¤g¦a,¤¤¤Ñ¬q391~420¦a¸¹,342.0,°Ó,,,1050412,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,11897325,34788,,0.0,0,,RPQNMLTJNHLFFBP76CA
¤æ¤»¥«,¤g¦a,ªLÀY¬q901~930¦a¸¹,105.0,¦í,,,1050425,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3414000,32514,,0.0,0,,RPRNMLLMNHLFFAP88CA
¤æ¤»¥«,¤g¦a,¤j¥_¶Õ¬q¥Ò¤»°ñ¤p¬q451~480¦a¸¹,3780.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050406,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6426000,1700,,0.0,0,,RPOOMLNLNHLFFAP78CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,¶³ªL¿¤¤æ¤»¥«¦¿­í¸ô100«Ñ1§Ë31~60¸¹,49.11,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050416,¤g¦a1«Øª«1¨®¦ì1,¤G¼h¡A¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880926,138.54,2,2,2,¦³,¦³,2400000,17324,¤@¼Ó¥­­±,0.0,0,,RPVNMLOJNHLFFAP66CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«¤å¤Æ¸ô183«Ñ1~30¸¹,97.0,¦í,,,1050417,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0620605,117.8,3,2,2,¦³,µL,4080000,34635,,0.0,0,,RPXNMLOJNHLFFAP86CA
¤æ¤»¥«,¤g¦a,®üÂ×±[¬q®üÂ×±[¤p¬q1411~1440¦a¸¹,1032.0,¹A,,,1050312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13420000,13004,,0.0,0,,RPPNMLOJNHLFFAP68CA
¤æ¤»¥«,¤g¦a,·¾¤lÔÅ¬q®ã¸Ì¤p¬q121~150¦a¸¹,2177.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050420,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1000000,459,,0.0,0,,RPPNMLQJNHLFFAP88CA
¤æ¤»¥«,¤g¦a,ªø¦w¬q151~180¦a¸¹,804.35,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050328,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8320000,10344,,0.0,0,,RPRNMLQJNHLFFAP09CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«¥ú´_¸ô97«Ñ1~30¸¹,57.05,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050322,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0701218,92.99,5,2,2,¦³,µL,2100000,22583,,0.0,0,,RPUNMLQJNHLFFAP76CA
¤æ¤»¥«,¤g¦a,¤j±[¬q­XÐ¤¸}¤p¬q661~690¦a¸¹,1919.83,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050426,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,17422500,9075,,0.0,0,,RPTNMLTJNHLFFAP96CA
Ûl®ä¶m,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«¤¯¸q¸ô4«Ñ1~30¸¹,1333.25,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050320,¤g¦a3«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡A¥|¼h,¥|¼h,¹AªÙ,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0970508,320.4,16,0,16,¦³,¦³,8200000,,,0.0,0,,RPUNMLTJNHLFFAP07CA
ªL¤º¶m,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤ªL¤º¶m¤½¶é61~90¸¹,276.34,¦í,,,1050421,¤g¦a4«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040618,169.85,4,1,3,¦³,µL,7450000,43862,,0.0,0,,RPQOMLRKNHLFFAP66CA
¤æ«nÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ1~30¸¹,86.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050418,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940515,171.65,4,2,3,¦³,µL,3780000,22022,,0.0,0,,RPPNMLQJNHLFFBP98CA
¦èÁ³Âí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¦èÁ³ÂíºÖ¨Ó¸ô301~330¸¹,99.66,¦í,,,1050421,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951031,196.82,3,2,2,¦³,µL,6500000,33025,,0.0,0,,RPRNMLOJNHLFFCP09CA
¦èÁ³Âí,¤g¦a,¤UÙõ¬q151~180¦a¸¹,295.85,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050427,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3400000,11492,,0.0,0,,RPPNMLPJNHLFFCP98CA
¦èÁ³Âí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¦èÁ³Âíªe«n¸ô31~60¸¹,61.05,¦í,,,1050426,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,¤@¼h,¨ä¥L,¦í®a¥Î,¿j³y,0611115,48.0,3,1,2,¦³,µL,1000000,20833,,0.0,0,¥­©Ð¡C,RPXNMLRKNHLFFCP47CA
ªê§ÀÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤ªê§ÀÂí¤T¦X1~30¸¹,90.8,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050326,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941109,150.42,4,2,3,¦³,µL,5500000,36564,,0.0,0,,RPQNMLTJNHLFFDP96CA
ªê§ÀÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤ªê§ÀÂí¥Õ®cµó44«Ñ1§Ë1~30¸¹,94.84,¦í,,,1050403,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0640410,95.11,6,2,2,¦³,µL,7000000,73599,,0.0,0,,RPPNMLPJNHLFFDP09CA
ªê§ÀÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤ªê§ÀÂí¥_¥­¸ô142«Ñ1~30¸¹,70.41,¦í,,,1050328,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0670811,86.42,2,2,2,¦³,µL,2800000,32400,,0.0,0,,RPQNMLPJNHLFFDP56CA
¤ôªL¶m,¤g¦a,«á¼d¬q331~360¦a¸¹,1842.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050427,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,921000,500,,0.0,0,,RPQNMLOJNHLFFEP56CA
¤æ«nÂí,¤g¦a,¤å¦w¬q661~690¦a¸¹,198.85,¦í,,,1050329,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3127800,15729,,0.0,0,,RPRNMLTJNHLFFBP96DA
¦èÁ³Âí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¦èÁ³Âí¨ó¼wµó1~30¸¹,129.65,¦í,,,1050408,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1041231,206.22,5,2,4,¦³,µL,10800000,52371,,0.0,0,,RPWNMLKKNHLFFCP76DA
