¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¤Ó«O¥«,¤g¦a,«á¼æ¬q¤UÉÜ¤p¬q301~330¦a¸¹,4248.0,¹A,,,1050427,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,15400000,3625,,0.0,0,,RPTNMLLMNHLFFDQ86CA
¤ô¤W¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤ô¤W¶m«n©M§ø«á¼d61~90¸¹,77.1,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050427,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0871124,124.21,4,2,3,¦³,µL,2300000,18517,,0.0,0,,RPUNMLNKOHLFFDQ07CA
µf¸ô¶m,¤g¦a,¤ºÂ|¬q31~60¦a¸¹,7648.0,¹A,,,1050504,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3600000,471,,0.0,0,,RPSNMLQKNHLFFEQ17CA
±ö¤s¶m,¤g¦a,¤j©W¬q1~30¦a¸¹,1050.0,,´ËªL°Ï,¹Aªª¥Î¦a,1050503,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,130000,124,,0.0,0,¦ì¸m°¾»÷¡AµL¹ï¥~Ápµ¸¹D¸ô¡AÄé¤ìÂO¥Í¡C,RPQNMLRKNHLFFEQ07CA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶mªF´ò§øªF¶Õ´ò1~30¸¹,52.27,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050311,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0701012,36.18,3,1,1,¦³,µL,513056,14181,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPQOMLOLNHLFFCQ86DA
¤Ó«O¥«,¤g¦a,ªF¶Õ¼d¬q331~360¦a¸¹,1392.0,¦í,,,1050422,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10161600,7300,,0.0,0,,RPRNMLTKNHLFFDQ37DA
¤ô¤W¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤ô¤W¶m¤ôÀY§ø¤¤¿³¸ô181~210¸¹,320.0,¦í,,,1050503,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,°Ó·~¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0881118,101.2,1,2,1,¦³,µL,4300000,42490,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPRNMLNKOHLFFDQ86DA
¤jªLÂí,¤g¦a,·s¤j®H¬ü¬q1561~1590¦a¸¹,7654.17,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050426,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6000000,784,,0.0,0,,RPQNMLSKNHLFFCQ17EA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶m¤j±T§ø15¾F¤Q¥|¥Ò¸ô91~120¸¹,107.44,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050418,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0700423,110.13,5,2,3,¦³,µL,3500000,31781,,0.0,0,,RPSNMLKLNHLFFCQ66EA
¤ô¤W¶m,¤g¦a,¤û¸Y®H¬q271~300¦a¸¹,0.11,,¤s©Y¦a«O¨|°Ï,Âl¸®¥Î¦a,1050411,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,80000,0,,0.0,0,¹Ó¦a§t¯Ç°©¶ð,RPRNMLRLNHLFFDQ27DA
¤jªLÂí,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤jªLÂí¤¤¥¿¸ô344«Ñ31~60¸¹,99.0,¦í,,,1050423,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0680705,116.9,3,1,2,¦³,µL,1550000,13259,,0.0,0,,RPTNMLKLNHLFFCQ66DA
·s´ä¶m,¤g¦a,¦èÉÜ¬q¦èÉÜ¤p¬q361~390¦a¸¹,4447.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050406,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2890000,650,,0.0,0,¯ª®]¶¡¤§¶R½æ,RPPNMLNLNHLFFCQ56DA
¤ô¤W¶m,¤g¦a,«n¹t¬q«n©M¤p¬q301~330¦a¸¹,240.27,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050509,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1900000,7908,,0.0,0,,RPVNMLNKOHLFFDQ17CA
¤¤®H¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤¤®H¶m©M·ü§ø¤¤¤s¸ô¤­¬q271~300¸¹,451.56,¦í,,,1050330,¤g¦a5«Øª«1¨®¦ì0,¤@¼h,¤@¼h,¤u¼t,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1031008,164.13,0,0,0,µL,µL,2458620,,,0.0,0,,RPPNMLSJOHLFFDQ96CA
¤ô¤W¶m,¤g¦a,¸q¿³¬q1411~1440¦a¸¹,4480.75,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050413,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4480750,1000,,0.0,0,,RPRNMLPLNHLFFDQ96CA
¤ô¤W¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤ô¤W¶m¸q¿³§øµf¤l¼d61~90¸¹,66.79,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050324,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0690307,103.52,6,2,3,¦³,µL,2000000,19320,,0.0,0,,RPSNMLPLNHLFFDQ07CA
¥Á¶¯¶m,¤g¦a,¦¿­í©±¬q691~720¦a¸¹,4224.0,¨ä¥L,,,1050421,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4600000,1089,,0.0,0,1.Åv§Q¤H3¤H¦U«ù¥÷1/32.¤T¤C¤­¯²¬ù¤£¸Ñ°£3.³£¥«­p¹º²Ó³¡¥¼§¹¦¨(°Ï¬q¼x¦¬°Ï),RPRNMLSLNHLFFCQ17CA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶mª÷¿³§øªZ©÷µó1~30¸¹,81.18,¦í,,,1050410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0701229,94.6,3,2,2,¦³,µL,2200000,23256,,0.0,0,,RPSNMLSLNHLFFCQ27CA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶m¤¤¼Ö§ø´_¿³¸ô31~60¸¹,214.0,¦í,,,1050422,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0800509,352.87,4,2,3,¦³,µL,8500000,24088,,0.0,0,,RPOOMLSLNHLFFCQ96CA
·s´ä¶m,¤g¦a,·s¤ë¬Ü¼æ¬q1381~1410¦a¸¹,230.42,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050408,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1000000,4340,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPSNMLSKNHLFFCQ17CA
·s´ä¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤·s´ä¶m¤ë¬Ü§ø12¾F¤ë¬Ü¼æ121~150¸¹,67.6,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050426,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0751003,104.86,6,2,3,¦³,µL,700000,6676,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPSNMLTKNHLFFCQ27CA
¥Á¶¯¶m,¤g¦a,ºÖ¦w¬q721~750¦a¸¹,33.76,¦í,,,1050506,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,120000,3555,,0.0,0,§t¥¼µn°O«Øª«¡C,RPWNMLTKNHLFFCQ67CA
¤jªLÂí,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤jªLÂí¤j¿}¨½¤¤¾Ç¸ô91~120¸¹,61.0,¦í,,,1050407,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0660309,69.52,3,2,2,¦³,µL,2000000,28769,,0.0,0,,RPPNMLRLNHLFFCQ86CA
¤jªLÂí,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤jªLÂí¤j¿}¨½¤¤¾Ç¸ô91~120¸¹,78.0,¦í,,,1050407,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0660309,72.16,3,2,2,¦³,µL,2200000,30488,,0.0,0,,SPPNMLRLNHLFFCQ96CA
¤»¸}¶m,¤g¦a,´ä§À¼d¬qÂ×¬ü¤p¬q931~960¦a¸¹,112.0,,¯S©w¹A·~°Ï,¥æ³q¥Î¦a,1050421,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,336000,3000,,0.0,0,,RPRNMLSJOHLFFBQ96CA
¦µ¤l¥«,¤g¦a,¼w¦w¬q601~630¦a¸¹,605.31,¦í,,,1050321,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,27800000,45927,,0.0,0,,RPTNMLQLNHLFFBQ07CA
¥¬³UÂí,¤g¦a,¶QªÙ¬q91~120¦a¸¹,93.5,,¤@¯ë¹A·~°Ï,¤ô§Q¥Î¦a,1050404,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,40205,430,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C¦]»P¾F¦a¿ì²z¤À³Î¦Ó´þ¥Í¤§¶R½æ,RPPNMLRLNHLFFBQ76CA
¥¬³UÂí,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥¬³UÂí1~30¸¹,180.3,¦í,,,1050504,¤g¦a2«Øª«2¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿û°©¿ûµ¬²V¾®¤g³y,0840320,326.96,3,2,2,¦³,µL,6000000,18351,,0.0,0,,RPRNMLSKNHLFFBQ96CA
¥¬³UÂí,¤g¦a,´º¤s¬q121~150¦a¸¹,485.03,¹A,,,1050506,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,500000,1031,,0.0,0,,RPPOMLSJOHLFFBQ86CA
·s´ä¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤·s´ä¶m¤j¿³§ø¤¤¥¿¸ô115«Ñ31~60¸¹,101.0,¦í,,,1050413,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0730514,112.97,4,2,2,¦³,µL,3000000,26556,,0.0,0,,RPQNMLNLNHLFFCQ56CA
·s´ä¶m,¤g¦a,¤¤¬v¤l¬q871~900¦a¸¹,5080.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050504,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6096000,1200,,0.0,0,,RPRNMLNLNHLFFCQ66CA
·s´ä¶m,¤g¦a,¤¤¬v¤l¬q¤¤¬v¤p¬q481~510¦a¸¹,3587.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050422,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5237020,1460,,0.0,0,,RPSNMLNLNHLFFCQ76CA
·Ë¤f¶m,¤g¦a,·Ë¤f¬q·Ë¤f¤p¬q61~90¦a¸¹,3541.0,¹A,,,1050427,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4249200,1200,,0.0,0,,RPTNMLNLNHLFFCQ86CA
¤jªLÂí,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤jªLÂí¥­ªL¨½¥Á±Ú¸ô151~180¸¹,197.13,¦í,,,1030917,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041113,403.3,8,3,5,¦³,µL,18000000,44632,,0.0,0,,RPPNMLOLNHLFFCQ56CA
¤jªLÂí,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤jªLÂí¥­ªL¨½¥Á±Ú¸ô189«Ñ1~30¸¹,88.11,¦í,,,1041119,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041113,217.68,3,2,4,¦³,µL,8300000,38129,,0.0,0,,RPQNMLOLNHLFFCQ66CA
¤jªLÂí,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤jªLÂí¥­ªL¨½¥Á±Ú¸ô151~180¸¹,86.91,¦í,,,1050401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041113,186.53,3,2,3,¦³,µL,7600000,40744,,0.0,0,,RPRNMLOLNHLFFCQ76CA
¤jªLÂí,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤jªLÂí¥­ªL¨½¥Á±Ú¸ô181~210¸¹,128.52,¦í,,,1040214,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041113,203.5,4,2,3,¦³,µL,9700000,47666,,0.0,0,,RPSNMLOLNHLFFCQ86CA
¤jªLÂí,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤jªLÂí¥­ªL¨½¥Á±Ú¸ô189«Ñ1~30¸¹,111.86,¦í,,,1030828,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041113,189.97,3,3,3,¦³,µL,8880000,46744,,0.0,0,,RPTNMLOLNHLFFCQ96CA
¤jªLÂí,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤jªLÂí¥­ªL¨½¥Á±Ú¸ô151~180¸¹,152.99,¦í,,,1030919,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041113,195.66,4,2,3,¦³,µL,11200000,57242,,0.0,0,,RPUNMLOLNHLFFCQ07CA
¤jªLÂí,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤jªLÂí¥­ªL¨½¥Á±Ú¸ô151~180¸¹,153.7,¦í,,,1031105,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041113,208.11,4,2,3,¦³,µL,10000000,48052,,0.0,0,,RPVNMLOLNHLFFCQ17CA
¤jªLÂí,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤jªLÂí¥­ªL¨½¥Á±Ú¸ô189«Ñ1~30¸¹,96.95,¦í,,,1031204,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041113,194.52,4,2,3,¦³,µL,8350000,42926,,0.0,0,,RPWNMLOLNHLFFCQ27CA
¥Á¶¯¶m,¤g¦a,¥Ð¤¤¥¡¬q841~870¦a¸¹,1682.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050419,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4500000,2675,,0.0,0,,RPUNMLSLNHLFFCQ47CA
·s´ä¶m,¤g¦a,¤T¶¡­í¬q511~540¦a¸¹,8046.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050506,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10057500,1250,,0.0,0,,RPQOMLSLNHLFFCQ17CA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶m¤å¶©§ø13¾F«Ø°ê¸ô¤G¬q151~180¸¹,78.33,¦í,,,1050408,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0740904,172.65,4,2,3,¦³,µL,4600000,26643,,0.0,0,,RPROMLSLNHLFFCQ27CA
¤ô¤W¶m,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,¹Å¸q¿¤¤ô¤W¶m¬h¶m§ø¬h¤lªL151~180¸¹,33.4,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050420,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860524,115.62,3,2,1,¦³,¦³,1550000,13406,©Y¹D¾÷±ñ,0.0,0,,RPPNMLKLNHLFFDQ88CA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«OÉ]¦w¤¯¨½¿¤©²¤Tµó1~30¸¹,126.4,¦í,,,1050426,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0911115,182.58,4,2,3,¦³,µL,7000000,38339,,0.0,0,,RPQNMLKLNHLFFDQ98CA
¤ô¤W¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤ô¤W¶m¼e¤h§ø3¾F±T¤lÀY1~30¸¹,78.96,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050504,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0660704,103.28,3,2,2,¦³,µL,2450000,23722,,0.0,0,,RPUNMLSLNHLFFDQ57CA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«OÉ]³Â¼d¨½¦X¼w·s§ø21«Ñ31~60¸¹,100.61,¦í,,,1050428,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1000915,163.68,3,2,3,¦³,µL,5770000,35252,,0.0,0,,RPRNMLLMNHLFFDQ66CA
ªF¥Û¶m,¤g¦a,«¬­í¬q241~270¦a¸¹,75.85,,¯S©w±M¥Î°Ï,¾i´Þ¥Î¦a,1050503,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,89100,1175,,0.0,0,,RPXNMLSJOHLFFBQ67DA
¤jªLÂí,¤g¦a,¤ôÀY¬q811~840¦a¸¹,5.05,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050509,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,15000,2970,,0.0,0,,RPPNMLKLNHLFFCQ88DA
